[2023-12-24T20:27:32.357Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.381Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.382Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.409Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.410Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.431Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.432Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.473Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.475Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.498Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.498Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.526Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.527Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:27:32.549Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:27:32.550Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:27:32.564Z] [INFO] Method: GET | URL: /api/products/3 | Request Body: 
[2023-12-24T20:27:32.566Z] [INFO] Method: GET | URL: /api/products/3 | Request Body: 
[2023-12-24T20:27:32.598Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:27:32.599Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:27:32.616Z] [INFO] Method: GET | URL: /api/products/6 | Request Body: 
[2023-12-24T20:27:32.618Z] [INFO] Method: GET | URL: /api/products/6 | Request Body: 
[2023-12-24T20:27:32.645Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
[2023-12-24T20:27:32.646Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
[2023-12-24T20:31:34.030Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.005Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.127Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.128Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.156Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.157Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.178Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.178Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.208Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.208Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.229Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.229Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.257Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.257Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.279Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.280Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.307Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.307Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.328Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.329Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:31:34.357Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:31:34.358Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:31:34.373Z] [INFO] Method: GET | URL: /api/products/1 | Request Body: 
[2023-12-24T20:31:34.375Z] [INFO] Method: GET | URL: /api/products/1 | Request Body: 
[2023-12-24T20:31:34.390Z] [INFO] Method: GET | URL: /api/products/2 | Request Body: 
[2023-12-24T20:31:34.390Z] [INFO] Method: GET | URL: /api/products/2 | Request Body: 
[2023-12-24T20:31:34.405Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:31:34.406Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:31:34.421Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
[2023-12-24T20:31:34.422Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
[2023-12-24T20:36:35.945Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:35.976Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.060Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.061Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.091Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.091Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.111Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.111Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.141Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.142Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.173Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.174Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.197Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.198Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.228Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.228Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.255Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.256Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.279Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.280Z] [INFO] Method: POST | URL: /api/products | Request Body: undefined
[2023-12-24T20:36:36.308Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:36:36.309Z] [INFO] Method: GET | URL: /api/products | Request Body: 
[2023-12-24T20:36:36.325Z] [INFO] Method: GET | URL: /api/products/6 | Request Body: 
[2023-12-24T20:36:36.327Z] [INFO] Method: GET | URL: /api/products/6 | Request Body: 
[2023-12-24T20:36:36.341Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:36:36.342Z] [INFO] Method: GET | URL: /api/products/5 | Request Body: 
[2023-12-24T20:36:36.360Z] [INFO] Method: GET | URL: /api/products/4 | Request Body: 
[2023-12-24T20:36:36.361Z] [INFO] Method: GET | URL: /api/products/4 | Request Body: 
[2023-12-24T20:36:36.376Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
[2023-12-24T20:36:36.377Z] [INFO] Method: GET | URL: /api/products/999 | Request Body: 
